3_4_3_18,0.7458314526
3_18_3_62_3_8,0.7454455227
3_62_17_3_62,0.7413188218
3_235_3_235,0.7402252886
3_4_3_33,0.7395496837
3_62_3_8,0.7381995602
3_4_3_33_167,0.7376838187
1521_23_3_14,0.7376730348
25092_17_3_4,0.7341033795
3_8_3_18,0.7335826946
3_8_3_14,0.7325209533
3_4_9_1040,0.7308614945
3_18_3_62_3_62,0.7301933968
35_3_14_353_3_8_2182,0.7300583517
3_4_22_20_3_62,0.7299748897
3_8_3_8_3_8,0.7263685933
3_33_9_11,0.7262597833
3_62_22_20_3_8,0.7213105494
3_4_22_27907_3_4_9_3_4_3_4_34_3,0.7206498606
3_42_3_8,0.7199687717
3_8_22_3_8,0.7191585762
3_4_22_3_4_17_3_4,0.7189738740
3_18_66_894,0.7177419506
1065_22_3_264,0.7162250744
3_33_3_62,0.7159464138
3_18_3_8_3_62,0.7158092143
3_4_22_3_4_3_18,0.7152338115
3_14_17_3_4,0.7147801120
3_33_66_894,0.7139179739
3_18_9_3_4_3_4,0.7136365770
246_4022,0.7134164741
3_4_3_14,0.7125082239
3_14_35_3_42,0.7114168594
3_4_9_20_3_4,0.7112402889
3_4_3_8_3_4,0.7106583055
194_4022,0.7102469905
3_264_9_3_4_3_4,0.7090508871
3_14_17_3_62,0.7088542438
3_4_3_120_121,0.7085418018
3_62_3_62_3_14,0.7080458004
3_33_9_3_4_3_4_3_18_3_14,0.7076890138
3_62_27_3_4,0.7056048364
3_120_9_3_4,0.7020825759
3_14_3_8_3_62,0.7015494710
353_3_33_629,0.7002523983
3_8_34_3_4,0.6995739663
3_62_22_3_8,0.6994074467
3_33_3_14,0.6991690134
3_14_3_42,0.6988926062
183_3_33_371_3_120,0.6979643706
3_18_3_4_3_33,0.6957186956
3_8_22_3_4,0.6947866935
3_42_3_4,0.6940789737
3_4_9_3_4_3_18,0.6938481737
4_11_3_4_34_3_18_35_3_33,0.6932263082
3_4_706_3_4_3_18,0.6923801543
120_3_18,0.6917763478
3_4_3_4_3_42,0.6902460704
3_62_66_629,0.6894029852
3_4_11_3_4,0.6881159152
1325_3_33_3_62,0.6877582484
34_3_14_1320,0.6850219633
3_4_3_42_1320,0.6844955822
3_14_3_62_3_14,0.6844041275
3_14_3_18,0.6836460557
3_8_27_3_4,0.6824241223
3_120_236_679,0.6822534946
3_4_34_3_4,0.6819663511
3_18_20_3_62,0.6817444359
894_297_3_120_138,0.6812302936
3_62_22_3_62,0.6785659134
3_4_84_68,0.6784099983
175_20_3_33,0.6782305587
2430_22_3_4,0.6778861950
3_8_17_3_4,0.6759813736
3_33_27_68,0.6750549190
34_3_18,0.6742092993
3_4_3_264,0.6731626300
3_18_3_8_3_8,0.6725535677
2290_3_120_138_236_894,0.6723843044
3_8_22_3_62,0.6719772142
3_4_17_3_120,0.6706247048
3_4_3_120,0.6692601441
2055_3_8_3_8,0.6688708705
3_62_22_20_3_4,0.6682611025
3_14_9_3_4_3_4,0.6682548684
1671_22_3_264,0.6671789166
3_14_3_4,0.6665363572
3_120_320_34,0.6664231120
175_357_3_33_34_9_3_4,0.6654000522
3_8_3_33,0.6650795509
978_3_4,0.6646509165
3_33_9_3_4_9_3_18,0.6629282702
3_62_34_3_4,0.6623898880
3_8_17_23_3_8,0.6608300186
35_3_14_3_8_1372,0.6604852896
3_4_3_4_3_120,0.6599508843
3_18_3_4,0.6598268698
3_14_3_33,0.6581010034
3_4_11_3_4_3_18,0.6574528908
3_4_9_3_18,0.6568191255
3_62_9_20_3_33,0.6563583925
3_4_3_4_34_3_4,0.6540029785
3_4_27_3_4,0.6522101935
651_22_3_4,0.6518073714
19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306,0.6516743130
6063_6063_6063_6063_6063_6063_6063_6063_6063_6063_6063_6063_6063,0.6516743130
29072_23730_29072_23730_29072_23730_29072_23730_29072_23730_29072_23730_29072_23730_29072_23730_29072_23730_29072_23730,0.6516743130
29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042,0.6516743130
17668_23730_17668_23730_17668_23730_17668_23730_17668_23730_17668_23730_17668_23730_17668_23730,0.6516743130
14558_14558_14558_14558_14558_14558_14558_14558_14558_14558_14558_14558_14558_14558_14558_14558,0.6516743130
6063_6063_6063_6063_6063_6063_6063_6063_6063_6063_6063_6063_6063_6063_6063_6063_6063_6063_6063_6063,0.6516743130
29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042_29042,0.6516743130
17668_23730_17668_23730_17668_23730_17668_23730_17668_23730_17668_23730_17668_23730_17668_23730_17668_23730_17668_23730,0.6516743130
19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306_19306,0.6516743130
23730_29072_23730_29072_23730_29072_23730_29072_23730_29072_23730,0.6516743130
3_14_34_3_4,0.6513012405
18_3_33_9_25110_13685_25123_3_4_3_18_35_3_14_3_8,0.6506520170
3_62_22_3_120,0.6503114124
3_33_9_20_3_4,0.6499030397
3_18_20_3_4,0.6497150913
3_4_3_18_631_23_3_120_3,0.6483916046
3_4_17_3_4,0.6479208280
3_4_35_3_4,0.6477571995
81_297_3_120_138,0.6473986085
4022_3_18,0.6473687959
3_264_22_3_4,0.6471463238
3_8_22_20_3_4,0.6466598808
3_14_9_20_3_4,0.6462110917
3_120_3_264,0.6455330779
101_1379_101_3_120,0.6452102346
27_48_3_8,0.6438991677
629_297_3_18,0.6435200319
3_264_3,0.6434636138
4_3_264,0.6426520827
3_120_3_4_3_4,0.6425367586
3_42_122_23_3_264,0.6413821243
3_8_1636,0.6412245279
35_3_33_123,0.6411831760
1247_22_3_8,0.6407194473
3_62_17_3_4,0.6406876477
3_120_3_120_3_120_3_120,0.6404585470
1671_22_3_8,0.6401847483
2221_30_3_4_3_14,0.6398833119
18201_1410,0.6380299727
2289_22_3_4,0.6372509084
3_62_3_14_17_3_8,0.6367878175
139_9_3_264,0.6361133462
353_19325_3_33_629_3_4_1238_3_18,0.6360455601
3_62_3_120,0.6358267749
3_4_11_3_4_34_3_18,0.6352603718
25123_817_3_4_3_4_3_18,0.6350187654
3_8_17_3_14,0.6348369696
3_734_3_264,0.6346267525
3_4_22_20_3_264_34,0.6338278354
1556_27_3_4,0.6331385227
10014_4022,0.6326057528
1419_22_3_4,0.6319143705
27907_3_4_9_3_4_11_3_4_3_18,0.6317656523
19325_3_33_629_3_4_1238_3_18,0.6311660904
175_357_3_33,0.6305356494
3_4_3_4,0.6299969984
3_120_3_4_3_8,0.6294617231
3_4_17_3_62,0.6292551844
3_62_1636,0.6287277947
638_357_3_33,0.6277868271
3_62_66_68,0.6272745020
9_23_3_264_3_264_434,0.6256392337
3_4_9_3_4_706_3_4_3_18,0.6255407572
3_33_9_3_18,0.6230514257
3_62_122_20_3_4,0.6221142118
3_18_3_62_3_14,0.6204637546
35_3_33_84_654,0.6200289045
175_357_3_33_9_3_4_3_4_3_18_3_14,0.6191978869
3_120_138_17_4509,0.6183206511
3_4_66_684,0.6178106827
3_62_3_62_3_4,0.6154693118
3_18_9_3_4,0.6134381702
3_4_17_3_14,0.6131995222
1410_18201_1410,0.6130956796
3_4_20_3_14,0.6127342054
3_8_22_20_32_3_33_66_629_23_3_4_22_3_4_3_18_35_3_14,0.6118725285
8_22_20_32_3_33_66_629_23_3_4_22_3_4_3_18_35_3_14_3,0.6118725285
509_122_20_3_4,0.6118648488
3212_20_3_33,0.6118201117
34_20_3_14_978,0.6117832894
3_4_22_27907,0.6115160826
3_62_3_14_3_8,0.6113766869
357_3_18_3_33_9_3_4_3_4_3_18_353,0.6113150770
3_235_3_8_55,0.6112117080
5016_3_14_3_4,0.6106588548
35_3_14_3_8_5662,0.6100445795
1729_3_42_885,0.6086181284
3_42_9_3_4,0.6085575342
3_18_35_3_14_353_3_8,0.6084857641
3_62_3,0.6082834233
122_357_3_18_3_33_9_3_4_3_4_3_18_353,0.6082032622
3_8_22_20_3_14,0.6081974235
3_42_3_42,0.6081471943
297_23_2154_22_3_120,0.6080603484
24025_3_8_3_8,0.6078408708
3_4_3_4_3_8,0.6069010418
3_120_3_120_3_120,0.6059350836
3_120_3_42,0.6057618377
3_62_17_3_14,0.6053383270
9_3_4_3_4_3_18_353_19325_3_33_629_3_4_1238_3_18_35_3_14,0.6050993897
9_3_4_3_4_3_18_353_19325_3,0.6050993897
3_8_3_4,0.6047965294
3_264_22_20_3_4,0.6041918464
3_18_3_18,0.6039962142
3_4_631_20_3_33_629,0.6039119637
3_4_3_4_3_4,0.6019010418
706_3_4_34,0.6016952640
3_18_3_235_638_23_3_33,0.6010041037
655_22_3_4,0.6002905167
3_4_3_33_3_8,0.5993626525
3_18_353_3_120_3_33,0.5988980275
3_120_130_138,0.5987852062
3_120_3_33_629_3_4_3_18,0.5987653170
1322_3_120_3_33_66_629,0.5977274945
3_120_3_18,0.5976997532
3_4_3_14_3_14,0.5972946095
3_62_978,0.5971855460
29878_3_4_34_27907_3_4_34_3_4,0.5969866830
3_4_3_4_17_3_4,0.5968576233
3_4_3_62,0.5962415207
3_62_3_4,0.5959335989
397_61_3_42,0.5950390711
3_18_9_20_3_4,0.5941357883
435_27_3_120,0.5940608499
3_4_3_62_3_8,0.5940403623
122_23_3_264_638_357_3_33,0.5939549470
2596_22_23_3_264,0.5926663988
3_4_3_4_3_4_3_4_3_4,0.5926317459
3_235_638_20_3_33_4367,0.5923293195
3_4_17_3_8,0.5913760582
3_4_129_3_120_121,0.5911040928
3_4_22_27907_3_4_9_3_4_3_4,0.5910374463
3_4_23_3_4,0.5899921067
3_4_9_3_4_3_4,0.5899171148
3_14_22_3_8,0.5896956169
3_4_122_3_4,0.5893355824
1419_22_20_3_14,0.5884809357
34_3_4_3_42_1320,0.5884099249
3_62_9_20_3_4,0.5880258652
3_8_22_3_14,0.5867899738
894_3_120_138,0.5865860739
621_297_3_120_138,0.5863720310
8_22_20_32_3_33_66_629_23_3_4_22_3_4_3_18_35_3_14_353,0.5859936564
3_14_17_3_14,0.5859632776
3_4_116_117,0.5856221306
3_14_22_993,0.5855002651
3_4_9_3_4,0.5852858282
2148_22_3_4,0.5851573341
3_33_34_3_14,0.5847358166
993_3_8_236,0.5846889794
20_3_33_3845,0.5845184626
2648_30_3_33,0.5844139130
3_264_9_20_3_4_22_3_4,0.5841956238
3_4_22_3_4_3_4,0.5841308203
3_62_17_3_42,0.5840315686
22_20_3_8_22_3_18_3_33,0.5833557450
3_62_3_33,0.5829289799
3_33_9_20_3_4_894,0.5826152359
1671_22_3_62,0.5824255501
896_3_8_3_8,0.5822626794
27032_3_4_34,0.5822219622
1271_77_3_8,0.5819933824
3_4_35,0.5818779044
34_3_4_11_3_4,0.5811728265
20_1065_22_23_3_264,0.5808190737
3_62_34_1207_978,0.5805553149
13_3_14_3_4,0.5803174206
767_30_20_3_33,0.5801098034
3_8_17_3_62,0.5790926928
3_4_34_27907_3_4_34_3_4,0.5788207107
3_4_3_4_3_8_3_14,0.5785060563
3_14_3,0.5773552476
3_14_3_8_3_8,0.5752988872
816_9_3_18,0.5751132236
35_3_33_629,0.5751085548
3_4_11_3_4_34_3_18_35_3,0.5746723867
29072_23730_29072_23730_29072_23730_29072_23730_29072_23730_29072_23730,0.5746716282
297_3_120_138_1034,0.5743914255
3_33_3_42,0.5743474164
3_62_22_20_3_14,0.5739582656
3_18_3_62_3_18,0.5715754747
3_4_17_3_4_3_4,0.5703246696
3_18_3_4_3_8,0.5700383079
35_3_14_397_61_3_42,0.5698275178
681_22_3_4,0.5692826657
9_27907_3_4_34_3_4_3_4,0.5692778725
892_22_3_62,0.5691719595
175_357_3_33_34_9_3_4_3_4_3_18,0.5690645556
8_3_62_25541_3_18_27_3_8_22_20_32_3_33_66_629,0.5686919027
3_120_13_3_14_3_4,0.5685779610
3_62_133_3962,0.5684881878
3_18_3_4_3_14,0.5682881865
29072_23730_29072_23730_29072_23730_29072_23730_29072_23730_29072,0.5682533690
3_14_35_3_62,0.5681089386
270_20_3_18,0.5671262944
3_62_22_3_33,0.5667291236
3_14_3_4_3_8,0.5660850839
3_120_22_20_3_120,0.5660267889
3_4_3_8,0.5656581351
3_8_34_3_8,0.5651909561
4173_3_8_34,0.5651113294
3_4_3_18_3_8_3_62_25541_3_18_27_3,0.5648899627
2547_3_62_3,0.5648608773
62_3_4,0.5646241854
674_9_20_3_33,0.5645553722
3_264_3_4,0.5643436407
29_30_20_3_62,0.5641720572
3_42_27_1212,0.5640097485
3_4_3_4_3_4_17_3_4,0.5634425445
1951_22_20_3_62,0.5630160117
3_14_3_4_3_4,0.5624764894
3_4_9_3_4_706_3_4,0.5616141328
3_8_9_20_3_4,0.5613427673
3_4_3_33_3_62,0.5607709153
3_4_22_3_62,0.5606474162
3_4_22_3_264,0.5603952141
621_297_3_120,0.5600978096
3_4_34_3_8,0.5597466080
17668_23730_17668_23730_17668_23730_17668_23730_17668_23730_17668_23730_17668_23730,0.5593308336
3_33_17_3_62,0.5590888997
432_20_3_33,0.5587401473
1322_22_3_120,0.5585119314
17_604_3_42,0.5584069842
122_20_1065_22_23_3_264,0.5577950672
25541_3_18_27_3_8_22_20_32_3_33_66_629_23_3_4_22_3_4_3,0.5575426455
1069_30_23_3,0.5575028183
3_18_3_8_3_62_25541_3_18_27,0.5571517526
4_3_4_3_18_631_23_3_120_3_33_629_841_638_3_18,0.5567109471
3_18_20_3_14,0.5566187605
35_3_14_397_61_3_42_2221_30_3_4_3_14,0.5565671855
3_4_3_4_22_3_4,0.5564004090
68_30_20_3_33,0.5563500285
25123_3_4_3_18,0.5552266753
3_62_34,0.5543608189
35_3_4,0.5540389404
3_4_22_3_120,0.5535588805
3_62_3_8_5662,0.5518580216
3_42_17_3_42,0.5518521751
9_3_4_3_4_3_18_353_3,0.5516161293
3_8_9_3_4_3_4,0.5513998162
3_62_2_3_4,0.5509560871
2114_22_3_4,0.5504439230
3_235_3_8_34,0.5501530838
35_3_14_353_3_264,0.5500511663
23_3_264_638_357_3_33_9_3_4_3_4_3_18,0.5488450070
950_3_4,0.5482431806
20_3_4_123,0.5474960082
33_629_3_4_3_18_4508_297_2518_45_3_264_3_264_17_2472_138_7579,0.5466079178
18_3_33_9_25110_13685_25123_3_4_3_18_35_3_14,0.5463451101
3_4_22_20_3_4,0.5461437688
3_4_3_18_3_8,0.5452158250
3_14_3_120,0.5449610540
2290_3_120_138_236,0.5446652599
3_4_11_3_4_34_3_18_3_8,0.5446180199
3_4_2_3_4_17_3_4,0.5444176002
3_264_3_62,0.5441606980
138_674_9_3_4,0.5436356352
20_3_33_4367,0.5434779268
3_8_34,0.5429586340
1361_3_8_123,0.5419837241
24_17_3_62,0.5413526774
894_9_20_3_33,0.5406520137
3_4_34_3_120,0.5387808672
260_27_3_8,0.5383408848
3_8_34_3_62,0.5373467627
35_3_62_133,0.5373399030
5662_77_3_8,0.5370893892
2596_22_3_264,0.5370250765
3_62_297_20_3_264_34,0.5358997099
3_62_34_3_8,0.5355120201
3_8_34_3_14,0.5354279274
27_48_2_20_3_62,0.5350940476
3_18_353_3_33,0.5348921602
3_4_3_62_77_1123_22_20_3_8_22,0.5343765971
4_11_3_4_3_18_397_61_3_42,0.5330179866
3_264_9_20_3_4,0.5329433061
62_25541_3_18_27_3_8_22_20_32_3_33_66_629_23_3_4_22_3_4,0.5324895191
1556_27_20_3_4,0.5323624551
3_33_894_297_3_120_138,0.5320222040
3_62_3_8_3_8,0.5319745994
3_33_9_1040,0.5313116231
357_3_33_9_3_4_3_4_3_18_35,0.5304135809
129_3_120_745,0.5303477007
35_3_14_3_8_111_78_374_270_949,0.5299203463
3_8_22_20_3_33_9,0.5296499278
3_8_34_4003,0.5291192627
3_8_81_3_18,0.5281881902
12_13_3_14,0.5278262824
3_4_3_14_3_8,0.5275546756
20_3_264_123,0.5275514078
3_120_43_3_18,0.5274256805
3_42_34_3_62,0.5271711942
23_3_264_122_357_3_18_3_33_9_3_4_3_4_3_18,0.5268356567
101_22_3_18,0.5262690329
1419_9_20_3_62,0.5262348834
3_264_3_14,0.5255900695
672_7897_3_62_17_3_62_3,0.5252638702
3_8_1331_3,0.5252195011
894_898_3_120,0.5239509225
4116_22_3_33,0.5232624037
3_4_3_227,0.5232373901
3_33_9_3_4_66_894,0.5231076212
3_42_22_3_4,0.5227378960
3_33_34_3_62,0.5221697765
71_22_20_1065,0.5221369836
909_23_1322_22_3_120,0.5220304221
3_227_3_62_167_3_18,0.5220158396
30_3_8_697,0.5213997307
34_140_3_4,0.5213135909
3_42_3_264,0.5212503912
122_458_3_264,0.5211503159
3_8_3_264,0.5210993918
260_27_3_42,0.5207361101
5266_22_23_3_4,0.5205950929
3_4_20_3_4,0.5202572272
3_18_35_3_14,0.5196292396
3_33_84_654,0.5194427790
5731_22_3_4,0.5194144304
129_3_120_320,0.5190757590
120_3_33_68,0.5186926859
679_9_20_3_33,0.5184462081
1386_20_3_18,0.5165620425
3_120_9_20_3_4,0.5162551055
3_4_34_3_14,0.5161137242
3_33_9_3_4_706_3_4,0.5159564790
629_841_638_3_18,0.5154515098
29_30_20_3_33_34,0.5152589761
3_14_34_3_8,0.5146435600
3_264_3_8,0.5143842874
3_4_3_4_34,0.5141564688
3_62_27_3_14,0.5133376335
9_20_3_4_22_3_4,0.5130039974
34_9_3_4_3_4_3_18,0.5128591525
653_20_3_42,0.5128329696
20_1325_3_33,0.5127536608
3_14_9_3_62,0.5125227567
5370_20_3_62,0.5124516038
35_3_14_353_3_8_116_2092_122,0.5114299515
397_61_3_42_2221_30_3_4_3_14,0.5113704287
273_4672,0.5109842465
3_33_66_629,0.5108618515
3_8_22_357_3,0.5107384357
4_3_18_631_23_3_120_3_33_629_841_638_3_18,0.5102437236
3_4_3_62_3_62,0.5096733662
3_4_27_48,0.5093713638
120_138_236_894_9_3_4,0.5090157570
3_18_749_3_8,0.5084193059
3_14_22_3_14,0.5081447106
263_3_14_1127,0.5078852505
3_4_43_3_4,0.5069402520
923_3_8_27,0.5067784159
84_117_9_357_3_4,0.5060327609
894_17_3_120,0.5052418276
3_4_3_42_697_3,0.5052268299
22_20_3_120_3_8,0.5045927239
9_23_3_4_817_20_3_4,0.5045754327
3_42_3_120,0.5040341891
297_1322_3_120,0.5038320687
20_8702_22_20_3_62,0.5037559756
817_3_4_3_4_3_18,0.5034423113
3_8_909_64,0.5034118536
3_4_22_20_3_14,0.5026603522
3_62_122_3_4,0.5019606441
9_3_4_3_4_3_18_3_8_43_3_18_2315_2796_22_592_569_20_4393_22,0.5018889562
3_264_17_3_62,0.5018640068
3_4_22_23_3_264,0.5006343542
3_62_34_3_62,0.5003209834
20_0_649_3_62_297_3_120,0.4995771146
219_4022,0.4994434286
3_18_2290_3_120,0.4984230353
260_27_3_14,0.4983296304
3_8_3_264_34,0.4964443333
3_235_638_20_3_33_34,0.4956536765
120_234_335,0.4955612180
457_20_3_33,0.4953996318
35_3_14_1729_3_42,0.4951806741
35_3_14_183_3_8,0.4947504211
3_33_297_3_120,0.4947412751
3_8_5662_23_3_264,0.4941822430
3_120_17_3_120,0.4937362419
2338_20_3_18,0.4936358324
3_33_17_3_33,0.4935130063
2092_122_20_1065_22_23_3_264,0.4934916264
70_1354,0.4932653865
3_8_297_3_14,0.4928940831
3_1557_3_14,0.4928918957
3_4_35_3_14,0.4924116487
2173_27_20_3,0.4920806373
841_1238_3_18,0.4916443387
3_33_22_3_18,0.4913465122
522_20_3_33_629,0.4912987034
897_27_3_120,0.4911503390
24_513,0.4907646900
3_33_66_68,0.4906179785
4022_3_4,0.4900014896
4045_20_3_4,0.4898951810
3_264_236_1678,0.4883702233
260_27_20_3_14,0.4876491191
2370_1767,0.4874190603
3_62_17_23_3,0.4874140875
2214_20_3_42,0.4859787049
1153_3_4_3_4,0.4858115477
3_42_3_14,0.4857395131
34_3_14_978_35,0.4854334427
3_18_30132_840_410_30139,0.4853066455
3_62_909_64,0.4850923152
3_120_138_236_894,0.4849615640
34_3_120,0.4848853964
3_120_27_3_120,0.4846745312
353_3_8_116_2092,0.4844545877
136_137_3_120,0.4837661112
122_20_1065_22_3_4,0.4831599082
3_4_9_20_3_4_22,0.4828518014
3_8_122_3_4_3_33,0.4824585077
802_136_137_3_120_138,0.4824497011
654_20_3_33,0.4823456677
638_23_3_33,0.4816903263
9_20_3_4,0.4813968637
3_42_22_3_42,0.4810208572
3_4_17_20_3_4,0.4806134187
129_3_120_138,0.4805532852
674_17_3_120,0.4797307730
3_4_43_20_3_4,0.4792745821
34_9_25102_3_4_3_18_353_32_3_33_222_3_4,0.4790205568
458_1556_27_20_138,0.4785270388
3_42_17_3_14,0.4784126637
353_3_8_7102,0.4777841774
3_264_3_18,0.4777029284
817_20_3_4_22_3_4,0.4774666754
638_20_3_33_4367,0.4770660293
3_14_263_3_14_641,0.4765602486
314_22_3_42,0.4764107728
260_27_3_4,0.4760785588
20_3_33_123_3_62,0.4760274361
9_1310_3_4,0.4759468627
3_8_84_894,0.4759007501
9_3_18_3_33_9_3_4,0.4753667193
3_4_3_18_1271_77_3,0.4753029151
3_62_629_3_4,0.4750076018
2_20_3_14_22_587,0.4749418501
716_27_3_33,0.4748004164
3_4_22_3_4,0.4746901057
3_14_122_3_4,0.4745603070
3_62_35,0.4742251156
3_33_13_3_14,0.4740832305
3_1557_3_8,0.4740693271
3_33_34_338_629,0.4740149624
3_33_34_3_4,0.4733037331
20_3_33_123,0.4723470175
2351_27_20_3_4,0.4721450736
45_22_20_3_4,0.4715840201
992_27_3_120,0.4715095931
3_62_3_14_1314,0.4712221800
3_62_9_20_3_4_34,0.4709558274
3_8_1386_20_3_18,0.4708808504
24024_3_264_66_684_9_23_19325,0.4706952735
3_62_3_264_434_435,0.4706476209
3_18_3_8_3_62_25541_3_18_27_3_8_22_20_32_3_33_66_629_23,0.4705387353
678_3_120_138_236,0.4698908121
175_23_3_33_9_3_4,0.4696399462
3_4_35_3_62,0.4693248578
1250_3_120_17_3_120,0.4692800978
23_2154_22_3_120,0.4690648905
1678_30_20_3_33,0.4690340101
3_264_57_3_264,0.4687301148
129_3_120_2195,0.4687236225
556_3_4_84,0.4686506048
3_264_66_684,0.4683293942
175_357_3_33_34_9_3_4_3_4_3_18_35_1322_3_120,0.4679068616
3_18_3_4_3_42,0.4677356620
24_1299,0.4674365876
3_8_4892_270,0.4674063454
1123_22_20_3_8_22_3_18_3_33,0.4669410559
23_3_264_3_264_434_435_101_23_3_264,0.4662722511
3_62_17_3_62_3_62,0.4662285084
1034_17_3_120,0.4662203345
3_8_3_62_25541_3_18_27,0.4661385671
3_42_17_3_264,0.4657035806
3_14_3_8_34_3_14,0.4654864163
20_3_8_22_357_3_33_9_3_4,0.4651655015
3_120_138_1034,0.4650910626
738_20_3_42,0.4650898045
3_14_263_3_14_34_3_8,0.4647118479
2092_122_20_1065,0.4640999924
34_2_3_120,0.4639628402
3_8_43_3_18,0.4635870522
23_2553_22_3_120,0.4634855868
2092_122_20_1065_22_23_3,0.4631478585
45_22_3_4,0.4628642866
3_14_17_3_8,0.4628607694
3_62_38_281,0.4625311826
9_20_3_4_22_20_3,0.4617557278
3_33_371_3_120_43_20_627,0.4616815806
20_3_33_4367_35_3,0.4614761010
3_120_35_3_33,0.4607267403
3_18_34,0.4593190834
357_3_235_3_8,0.4591376033
33_9_3_4_35_3,0.4588135985
629_841_638_3,0.4586828972
3_14_1234_20,0.4586190241
3_8_34_55,0.4585516057
297_3_120_138_1034_17_136_137_3_120_950,0.4585028015
6093_22_3_4,0.4581192426
66_629_20_3_4,0.4580675804
3_42_34_3_120,0.4579080385
138_1331_3_4,0.4577134663
5510_280,0.4575566769
353_3_8,0.4575511646
3_33_629_297_3_18,0.4574343736
3_62_9_3_120,0.4569199122
20_2596_22_23_3_264,0.4561673920
3_33_66_729,0.4558731553
3_33_9_3_4_66_894_410_23_2281_138_17_679_4510,0.4558426334
3_62_133_992,0.4556073639
3_62_22_3_42,0.4555286873
3_14_353_3_8,0.4552847546
3_4_13_3_14,0.4550416699
3_18_331_3_33,0.4545698131
23_3_264_175,0.4537543462
3_33_68_3_4,0.4535384881
3_8_22_20_32_3_33,0.4527813236
3_14_17_604,0.4527221472
9_20_3_4_3_4,0.4525547511
3_8_22_20_3_33_34,0.4521700634
3_4_35_3_33,0.4520611572
3_4_13_3_14_3_4,0.4518367908
3_42_34_3_42,0.4516812095
3_227_3_42,0.4508170823
1065_175_357_3_33_9,0.4503964258
35_3_33_629_3_4,0.4501132993
35_3_14,0.4496673519
3_62_22_20_3_33,0.4496462438
3_62_175_23,0.4492321886
3_120_130_3_8,0.4490530248
357_3_33_9_3_4_3_4_3_18_353,0.4483515248
35_3_14_2370,0.4479405471
423_27_3_4,0.4479318204
3_18_35_3_62_133,0.4476333318
3_33_2_23_1322_22,0.4470670491
3_18_66_3_120,0.4467934225
3_62_67_64,0.4464132843
96_24,0.4462105468
3_264_17_3_264,0.4458163094
20_662_3_14_5677_9_20_1377_24190,0.4455433681
397_61_3_42_2221_30_3_4_3_14_263_3_14_34,0.4454595481
3_42_9_20_3_4,0.4453578790
3_33_371,0.4452988446
77_20_3_33_3_8,0.4452301482
3_33_34_3_8,0.4448368781
114_3_120_3_8,0.4448269092
3_4_3_14_1127,0.4446666514
222_3_4_3_18,0.4446059885
4022_3_14,0.4446012908
3_264_9_25393_8837,0.4444670177
3_8_2328_23,0.4441746764
3_264_34_3_4,0.4421315786
35_263_3_14,0.4419194516
3_18_35_3_62,0.4418435533
2114_22_20_3_4,0.4417479968
