1781_26_3_4451,0.4100688833
2650_2912,0.4098271374
3_50_30_1279,0.4088448773
3_4_3_1507,0.4087216124
2_26_1557_25_3_136,0.4084061894
23_3_20_3_2573,0.4083193179
2650_3_136_157_281_1072_19,0.4082153742
3_21_3_234_3_21,0.4071536240
3_436_9_23_3_50,0.4060858270
38_3_36_851,0.4060489452
1377_3_4_3_12_37,0.4057730793
3_36_3_812,0.4056580339
3_517_3_539,0.4054197751
6175_1279,0.4046583196
3_736_3_313,0.4042520901
3_303_23_3_50,0.4040664072
3_4_11_3_12,0.4039600116
6752_25_3_4,0.4037962739
3_1023_74_760,0.4031080537
3_136_137_2810,0.4029243777
3_36_1072_350_3_136_157,0.4019576629
3_303_3_109,0.4004806294
2147_613,0.4002539669
3232_2308,0.4000959511
48_23_3_441,0.3998051159
33_23_3_136_1557_3,0.3997067542
3_50_25_3_39,0.3987394030
38_3_36_139,0.3984764757
3_12_3_807_3_16,0.3983266988
23_108_3_77,0.3983225738
852_3_12_3_21,0.3968702356
26_3_136_3_36,0.3965012854
23_3_140_37,0.3963154046
20606_3_36_760_3_4,0.3961842815
9_3_4_852_3_12_3_21,0.3942064128
2440_1543,0.3940843821
3_1491_3_3614,0.3939764237
199_430_3_36_9_3_303,0.3937411833
3_4_95_76,0.3935472667
724_108,0.3934241915
23_3_792_37,0.3917003178
483_23_3_50,0.3913784338
2931_19_3_8_1628_23_3_21_1781_26_3_3608_3_454,0.3906581229
2882_350_3_136_157_1238_19_155_156_3_136_1144,0.3901710379
3_136_157_815,0.3899138790
3_21_3_4_3_109,0.3896642497
9_3_136_3_1491_3_3614_64_3_436_11648_33_23_3_15,0.3891410790
426_3_1937_7831,0.3874295969
3_1631_9_3_303,0.3872952722
23_3_36_76,0.3872308588
1628_23_3_21,0.3871924917
3_253_3_98,0.3860344375
3_436_826_9,0.3851603069
9_26_3_1491_3_3614,0.3851309763
810_1668,0.3846663377
1491_37_3_2771_19_3,0.3845289367
760_48_3_21,0.3833194404
1425_106,0.3824490678
38_3_16_426_3,0.3820943406
3_807_3_16,0.3818666192
3_303_146_3_136,0.3800273084
3_136_157_281_774,0.3793814966
303_762_3_867,0.3791762423
2269_25_23_3_151,0.3790591955
3_136_817_25,0.3787775268
3_21_3_4,0.3771837261
23_3_407_139,0.3768812765
3_39_3_39,0.3767930103
430_3_36_37_9_26591_3_4_3_21_426_35_3_36_261_3_4,0.3766139327
3_21_3_840,0.3762610435
27_1533,0.3759726077
9_3_39_3_50,0.3759455822
29470_3_53_37,0.3753045342
3_36_9_23_3_12,0.3752604408
3_12_3_806_1179,0.3745849477
25481_3_1815_3_295,0.3742982154
3_514_25_3_21_3_36,0.3742703805
146_3_136_2542,0.3733181344
3_136_3_136_3_136_3_136,0.3730760141
3_295_19_3_358_3_295,0.3729691470
137_2810,0.3728667815
51_25_23_799,0.3726618106
51_25_23_3_50,0.3725576514
1346_3_136_157,0.3724336760
309_30_23_3_981,0.3721546176
312_1493,0.3719824841
3_889_3_436,0.3719756546
426_20606_3_36_760_3_4_1467_3_21,0.3718172613
271_3_295_19_3_358_3_295,0.3717510069
14_3_15_3_4,0.3713738264
3_21_3_12_3_806,0.3711887530
3_21_3_4_3_36,0.3709918925
7304_3274,0.3706116801
74_760_3_303,0.3705556571
9_3_21_483,0.3702810625
114_1620_114_3_136,0.3698654667
23_3_3473_37,0.3695158431
3_21_14_3_15,0.3690204338
3_4_3698_2781,0.3689854936
9_3_740_2_3_4_3,0.3681298032
3_1631_199_430_3_36_9,0.3678070901
3_1137_25_23_3_942,0.3672760174
3_4_11_3_12_37_3_21_38_3,0.3672465076
3_1023_760_3_4,0.3671409584
430_3_36_37_9_3_303_3_4_3_21,0.3670457073
3_295_3_295,0.3670200109
3_303_3_1099,0.3669764795
114_26_3_601_25,0.3667423079
261_3_4_3_21,0.3661470899
3_2073_19_3,0.3661077680
3_36_9_3_303_3_4_3_21,0.3660192537
37_159_51,0.3660183129
92_350_3_136_157,0.3659660548
3_36_3_1107,0.3658465049
23_3_789_3_77,0.3658251602
1425_5128,0.3652974399
3_21_3_3800,0.3651813161
5073_155_156_3_136,0.3651801093
3_295_92_1434,0.3648856173
3_136_3_624_66,0.3646188713
3_136_3_4758_715_9_23,0.3642958052
2912_160,0.3640536091
23_1557_3_136_3_36_9,0.3638952035
3_136_3_3223,0.3636712915
9_26599_14712_26612_3_4_3_21,0.3636128846
770_430_3_36,0.3635367421
1467_23_3_36,0.3635093021
381_785,0.3634404615
893_23_3_21,0.3631806350
199_430_3_36_37_9_3_303,0.3626256021
37_3_1491_19,0.3622377091
38_3_36_37_404,0.3622040986
37_2_3_136,0.3620811977
751_350_3_136_157,0.3619679325
1952_33_23_3_36,0.3617001127
38_3_140_25_23_3_36,0.3612746328
3_1491_37_3_2771,0.3608681061
346_156_3_136,0.3606504244
3_21_3_136_3_36,0.3603904254
23_1248_3_21,0.3601494304
142_4937,0.3592069354
1279_199_430_3_36_9_3_303_3_4_3_21,0.3588685003
3_39_3_50_37,0.3587308309
3_50_3_829,0.3585686858
3_36_95_788,0.3584633906
1217_25_23_3_765,0.3582201836
9_3_303_3_4_3_21_426_20606_3_36_760_3_4_1467_3_21,0.3577091458
2648_3_136_157,0.3566749225
3_4_751_350_3_136,0.3558650712
3_1587_19_3,0.3558139184
3_1631_199_430_3_36_9_26599_14712_26612_3_4_3_21_38_1557_3_136,0.3550024040
38_3_151_152_138,0.3543150314
770_4548_23_3_21,0.3540808466
3_136_3_624_37,0.3540724460
23_3_4_785,0.3539743819
3_4_3_3473,0.3532453228
3_2771_37_3,0.3531801245
3_98_3_20,0.3527132887
3_12_25_3_303,0.3518969604
33_23_3_136_1557_3_36,0.3514381191
1548_156_3_136_157,0.3511732681
1184_30_3_136,0.3511580896
3_3047_3_829,0.3510033400
9_29470_3_53_37,0.3505376997
3_39_3_21,0.3496127379
136_3_36_74_760_1245,0.3493000039
23_1279_25_26,0.3490224005
1076_3_136_157,0.3477869143
3_136_281_1144,0.3472207855
629_23_3_36_760_3_21,0.3469480252
23_1557_3_136_3_36_74_760,0.3469313261
3_21_1548_156_3_136,0.3467054063
3_36_9_11_3_12,0.3463531823
483_2044,0.3459303685
303_350_26_2495_25_3_136,0.3458423269
724_3397,0.3442072821
16_92_23_3_36_95_23_2642_30_76_852_9_3_280,0.3441185799
3_21_3_3800_350_3_136,0.3440078340
3_136_157_815_19,0.3430919333
114_26_3_601,0.3429883641
1952_9_3_21_3_36,0.3429662037
26_35_3_36,0.3425756711
114_25_3_21,0.3425392200
426_3_136_3_36,0.3423723048
132_2426_138_26_3_436,0.3421961385
426_3_36_760,0.3421331889
0_783_3_385_774,0.3420941160
38_1557_3_136_3_36_760_350_3_21,0.3412848822
26_1557_3_136,0.3411848414
2949_3_5999_3,0.3407641419
26_2495_25_3_136,0.3407570399
3_16_426_3_1937,0.3407265398
539_312_3_229_37_3,0.3402284438
1964_152,0.3401226086
14_2439,0.3400098409
38_3_16_312_3_229,0.3399927362
23_157_25_3_303,0.3393903446
3_21_426_3_36,0.3389651546
430_3_36_9_3_303_3_4_3_21_38,0.3388566986
3_646_19_3,0.3387838910
2624_1952,0.3386492919
3_4_3_942,0.3386257163
3_12_3_369,0.3385414181
2718_30_23_3_140,0.3380337380
3_4_3_517_92,0.3379907308
1455_638,0.3376427481
26_3_136_1557,0.3373543101
969_155_156_3_136_157,0.3370610711
2426_138_23_1279_25_26_3_436,0.3369081466
1557_3_136_3_36_74_760,0.3367957006
3_4_3_1023,0.3365699072
852_1072_350_3_136,0.3364572886
1557_3_136_3_36_760_350_3_21,0.3363055828
8367_2495,0.3357370094
426_35_3_36_261,0.3353023823
751_155_156_3_136,0.3349587746
9_3_789_3_12,0.3346365377
430_3_36_37_9_26591_3_4_3_21_426_35_3_36,0.3345270649
23_3_36_760,0.3339043401
3_21_38_3_36_760,0.3337662962
3_151_152_138_3_21,0.3320198302
38_3_36_76,0.3319952543
9_23_3_53,0.3317798691
850_578,0.3316938633
3_4_199_23,0.3313206404
9660_26602,0.3310493727
1821_30_23_157,0.3304831641
3_4_132_133,0.3303699305
3_303_3_4_3_21,0.3303029163
3_36_1072_350_3_136,0.3301590542
36_9_23_852_3,0.3299481271
148_159,0.3296008553
3_303_38_3,0.3285423383
1937_7831,0.3279168755
9_3_136_3_1491_3_3614_64_3_436_11648_33_23_3_15_38_3_16,0.3275485515
26_2955_25_3_136,0.3274906432
3_36_760_48_3_21,0.3274666512
2407_575,0.3272474036
14_3_15_3_303_3_4_3_8375_48,0.3268655792
155_156_3_136_157,0.3264952471
3_4758_3_967,0.3259912614
3_136_38_3_36,0.3259814704
3_4_3_249,0.3258271181
3_21_74_3_136,0.3255124258
2011_86_1305_1063_138_2949_5988,0.3253674187
7936_3_21_14_3_15,0.3253500484
3_1023_74_76,0.3251696055
92_3_136_157_281,0.3250965328
199_430_3_36_37_9_3_303_3_4_3_21_38_1557_3_136,0.3248212652
76_23_3_77,0.3239295894
1425_1572_1578,0.3233517122
23_1560_3_36,0.3226188018
3_53_37_3_39,0.3226051770
26_3_436_138_430_3,0.3224897770
3_4_3_1099,0.3222678256
23_3_514_37_3_136,0.3221241428
350_26_2495_25_3_136,0.3216723798
350_3_136_904_3,0.3215911984
2517_30_23_3,0.3212736308
9_23_3_77,0.3209105890
826_9_23_3,0.3208474207
38_3_16_38,0.3205736780
1238_64_1239,0.3204345761
51_25_44_3,0.3203874425
38_3_16_3_3223_3_98,0.3202741376
3_136_3_8,0.3197837229
423_29549,0.3196237408
770_23_3_36_4922,0.3195336381
3_4_132_638_30,0.3193562236
199_430_3_36_9_3_303_3_4_3_21_38_1557_3_136,0.3193030948
3_21_38_3_36,0.3192690466
496_6202,0.3185936318
3_4_3_4_3_4_3_4_3_4_3_4,0.3184026235
9_3_303_3_21,0.3181475454
9_28582_3_12,0.3181345443
3_1937_95_1072,0.3173461617
76_23_3_50,0.3172895546
3_36_3_151,0.3171183267
3_53_9_3_39,0.3171073686
3_136_3_21,0.3169430020
30_1496_3_98,0.3165756827
7206_5988,0.3165337836
48_3_21_3_3800_350_3_136_157,0.3164635559
760_3_4_48_3,0.3162322996
48_23_3_898,0.3161988819
78_3001,0.3160174620
3_4_3_798,0.3157974285
3048_26749,0.3154209515
3_21_3_16,0.3147222049
770_3_21_3_36,0.3145265030
948_11387,0.3144692010
3_789_3_50,0.3142809541
23_3_1893_25,0.3142217539
11_3_12_48_3_21,0.3140166465
159_23_785_3_303,0.3134879257
36_76_23_3_50_25_3_39_32731_19,0.3134804051
1357_2224,0.3130535635
32_33_23_3_36_37,0.3130356596
1560_3_36_3_2399,0.3122980217
37_3_539_1179,0.3117925384
3_136_3_514,0.3115660837
95_430_3_280_3,0.3105652431
3_514_9_23_3_50,0.3102253080
3_1131_25_23_3_36,0.3099055179
33_26_3_36,0.3097491625
30_639_3_98,0.3097470817
3_4_3_806,0.3094923820
14_3_15_2582,0.3093535321
762_26_3_36,0.3090472125
3_3800_350_3_136_157_19,0.3089405541
819_3_136_157_281,0.3089243356
4321_6666,0.3088512270
26_3_1491_3_3614,0.3087323965
26_3_1491_3_3614_530,0.3085324947
1425_1572,0.3084766781
825_575,0.3084353972
136_279_401,0.3080986506
26580_19_3_303,0.3077608734
1072_3_136_157_19,0.3077204464
3_4_3_77,0.3074610407
3_21_770_23_3_36,0.3072765468
1555_38_3_36,0.3067652028
9_3_4_3_36_14_3_15,0.3060856742
629_23_3_36_4922,0.3056323252
3_151_138_23_3_36,0.3049162485
151_152_1194,0.3047880386
3_136_3_9135,0.3046796328
426_3_372_3,0.3046417398
2650_3_136_157_281,0.3046285536
381_382,0.3044790342
3_4_159_3_303,0.3042127268
4371_1036,0.3042011331
724_2878,0.3038884545
483_3_21_26_3_36,0.3037430687
3_21_31748_1013_501_2949,0.3035611965
3_4_3_539,0.3031914249
7077_159,0.3030551126
6139_331,0.3030140640
9_1377_3_4_3_12,0.3029974691
995_3665,0.3025025567
3_4_762_26_3_136_3_36,0.3024464305
3_45_25_1195,0.3023458682
