44.6147151935	0.1646914824	2168.6943965008	4.8522082021	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.3302693188	0.3811748999	0.6234676007
41.8634866924	0.0393401015	186.7207003841	4.1215649300	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.5906883329	0.0875656743	0.9000000000
2657.6470771144	0.4584746503	410.0302155481	2.4090690155	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.2857142857	3.0374992000	0.6046511628	0.7884615385
6.2462646863	0.0133170669	73.2793453958	3.1368524095	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.2000000000	2.0301513582	0.0672268908	0.0000000000
6.2462646863	0.0479691765	950.7995065109	16.7810789498	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.2000000000	0.8435132563	0.4470284238	0.1290944123
6.2462646863	0.0167127863	115.4149689984	7.9989412200	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.2000000000	1.2786414206	0.5080645161	0.0000000000
5.6617353782	0.0796525819	2189.7015572656	16.3457394913	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.7616919354	0.2962007505	0.2098178939
4.6639333504	0.0213351603	169.3845074593	8.2551061830	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.3056021407	0.0257973734	0.0000000000
6.1182306617	0.0901762620	2713.2868748484	12.8415989454	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.7711872831	0.2731084777	0.4666221629
2.2503666160	0.0142007318	81.9204074813	7.4914523862	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.1627548113	0.0184138560	0.0000000000
6.6626823321	0.0368933228	582.2323019023	4.6678511783	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2.1641452089	0.9967532468	0.3615635179
233.6837389122	0.1299349708	310.8762135111	4.3111479911	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.2857142857	1.5877836815	0.3015873016	0.9649122807
7.1492572986	0.0577900474	2071.2599262670	3.2641925489	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.8598826900	0.0046685879	0.7454890788
