4597.1347891566	0.4119207628	438.5258028574	5.4534178416	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.3302693188	0.5416666667	0.0384615385
122.8792731678	0.0233478943	28.8672141264	5.5370084757	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.5906883329	0.1153846154	0.3333333333
27892.2848484849	0.7706746356	143.3054756118	2.5117274361	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.2857142857	3.0374992000	0.7777777778	2.0714285714
802.6463466743	0.0954751832	107.0066272294	3.0103110516	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.2000000000	2.0301513582	0.2711864407	0.0000000000
5492.5730994152	0.6306035353	878.3375155384	11.3415934605	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.2000000000	0.8435132563	1.0000000000	0.2549019608
4272.0012995452	0.2913822525	234.0754551755	6.7876910716	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.2000000000	1.2786414206	1.0000000000	0.0000000000
186.4476426799	0.1681898962	1192.0183056482	13.2736383768	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.7616919354	0.5390070922	0.2236842105
838.8184922511	0.1948240132	457.7756154507	9.0352533997	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.3056021407	0.1607565012	0.0000000000
469.0287141074	0.1730969290	590.4637431054	11.0699637145	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.7711872831	0.2500000000	0.2708333333
738.7650935374	0.1907317854	488.7685199775	7.4792422603	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.1627548113	0.1927083333	0.0000000000
436731.2036613273	6.0752338901	1649.3582951596	3.4240789716	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2.1641452089	1.0000000000	0.6692913386
185.6605105614	0.0265701971	26.1195989697	3.5843688910	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.2857142857	1.5877836815	0.0641025641	0.0000000000
0.0000000000	0.0000000000	nan	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.8598826900	0.0000000000	nan
inf	inf	inf	4.4581991466	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.7135391881	1.0000000000	0.1014492754
3.3184172356	0.0039315929	8.3964155309	4.9361341314	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.3234463707	0.0182291667	0.0000000000
0.0000000000	0.0000000000	nan	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.7870100513	0.0000000000	nan
inf	inf	inf	16.5982602993	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.5757293403	1.0000000000	0.2500000000
0.0000000000	0.0000000000	nan	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.7870100513	0.0000000000	nan
nan	nan	nan	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.9771937380	nan	nan
0.0000000000	0.0000000000	nan	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.7553645149	0.0000000000	nan
0.0000000000	0.0000000000	nan	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.0000000000	0.1666666667	1.4463703086	0.0000000000	nan
3.7613081929	0.0016676397	1.3247668205	7.9506860044	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.0000000000	0.1666666667	1.2829342733	0.0192307692	0.0000000000
164.6167478092	0.0156021620	10.2072400632	4.2646333406	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.6159611394	0.0384615385	0.0000000000
0.0000000000	0.0000000000	nan	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.5610001130	0.0000000000	nan
0.0000000000	0.0000000000	nan	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.3886728840	0.0000000000	nan
0.0000000000	0.0000000000	nan	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3.2296904325	0.0000000000	nan
nan	nan	nan	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2.2041829278	nan	nan
0.0000000000	0.0000000000	nan	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2.0083502419	0.0000000000	nan
475.4257592801	0.0318178166	18.4926322137	3.2800414508	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.6373137772	0.4285714286	0.0000000000
517.6858267717	0.0198418948	6.2493685462	2.0265588189	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.7983643200	0.1666666667	0.0000000000
1100.9289377289	0.0605227533	14.0078191825	16.6651003806	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.3850210886	1.0000000000	0.0000000000
0.0000000000	0.0000000000	nan	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2.9386623874	0.0000000000	nan
inf	inf	inf	5.5188979291	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	2.4327256531	1.0000000000	0.6666666667
75.2701227148	0.0158252415	21.6054163969	3.4115511687	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.0000000000	0.2500000000	2.3543363698	0.1515151515	0.4000000000
19.7206746920	0.0037413581	2.9816675622	3.1304085393	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.0000000000	0.4000000000	2.0110205323	0.1000000000	0.0000000000
13689.1821862348	0.3181423815	95.2436117846	2.7631995673	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.3333333333	2.6121082827	0.2631578947	0.0000000000
inf	inf	inf	11.8352407328	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.0000000000	0.3333333333	1.2310628742	1.0000000000	2.5000000000
