0.3313049163	36 261 3 4 3 21 5898 3 765 48 3 53 25 3 867 114 1017 26765
0.3312878227	21 3 36 9 26599 14712 26612 3 4 3 21 38 3 16 3 771
0.3312645571	3 249 37
0.3307659703	3 514 25 23 35 3 36 74 760 26 3 77 25 3 4 3 21 38 3 16
0.3304394909	3 514 25 23 3 36 37
0.3304338279	3 3473 37
0.3304277925	14 3 15 3
0.3299312141	37 3 39 3
0.3294535905	3 53 25 3 39
0.3294533094	3 436 74 826
0.3293115802	3 812 37
0.3290738931	38 3 16 3 372 3 20
0.3288280781	38 3 16 3 771
0.3287677863	271 3 295 19 3 358 3 295 1403 85 3 45 3 68
0.3286524423	38 3 16 25540 7477 25 23 5332 25 26759 9 3 4 3 21 762 26 3 36 76
0.3285276325	312 3 229
0.3283426475	3 356 37
0.3279717760	3 12 37 3
0.3275191007	3 21 426 3
0.3274154837	3 36 95 133
0.3271939778	3 12 3 807 3 16
0.3266893496	38 3 16 3 771 3 98
0.3261337698	3 663 37
0.3258241104	3 798 3
0.3258112263	23 3 53 3 4155
0.3256323035	3 894 37
0.3256077235	436 9 3 303 3 4 762 26 3 136 3 36 760 1014 770 3 21
0.3254942970	38 3 1815 25 3 303
0.3253766200	3 303 38
0.3253345633	3 21 38 3
0.3251571335	3 4 3 517
0.3249873056	3 280 3 2423
0.3242918799	3 12 3 806 1555
0.3239340975	37 146 3 136
0.3237026211	778 779
0.3236585872	2650 3 136 157
0.3234603658	1831 11 3 12 37
0.3234259604	38 3 16 38
0.3234200924	26 3 136 3 36
0.3232718761	2011 3 840
0.3232565662	14 3 15 3 303 3 4
0.3231379306	3 2115 37
0.3228806435	815 19 3 136
0.3225920874	514 25 23 35 3 36 74 760 26 3 77 25 3 4 3 21 38 3 16 426
0.3223435575	3 889 3 436
0.3220842339	8675 3 10192
0.3218850090	3 12 25 3 303
0.3218784714	3 16 312 3 229
0.3216408338	37 3 295
0.3215630506	3 792 3 436
0.3214911133	3 109 1179
0.3213102188	3 77 25 3 4
0.3211570550	3 1098 37
0.3203551053	14 3 15 3 39
0.3203294149	3 4 11 3 12 37 3 21
0.3200598211	51 25 3 4
0.3198502042	3 21 38 3 36 760
0.3198473754	4982 6752
