0.3423749225	14 3 15 3 39 3 4
0.3422887885	3 36 14 3 15
0.3420828567	36 9 3 303 3 4 3 21 38
0.3418580395	3 2073 37
0.3418068335	303 3 4 3 21 142 1168 114 3 4 4199 3 280 3 280 25 995 6521 2 3
0.3412702523	3473 2 3 4 19 3 4
0.3411135954	39 3 4 11 3 12
0.3408793674	15 3 39 3 4
0.3407473577	3 16 426 3
0.3404699646	3 2934 37
0.3404691750	21 762 26 3 136 3 36 760 1014 770 3 21 908 3 4758 4199 3 280 25 995
0.3404165947	3 36 760 1014 770 3 21 38 3 36 95 788 756 26 6569 2456 25 3 4 159
0.3403282699	21 9 3 303
0.3402668243	36 9 26599 14712 26612 3 4 3 21 38
0.3402556764	6569 11000 25 3 4 159 3 303 762 3 867 25 23 785 788 26 2458
0.3402556764	11000 25 3 4 159 3 303 762 3 867 25 23 785 788 26 2458 457
0.3399835838	4 3 4 3 4
0.3397600256	37 159 3
0.3396458448	39 3 50 37 3 4 11 3 12
0.3394405976	3 898 37
0.3393823976	25 26759 9 3 4 3 21 762 26 3 36 76 3 21 10484 3 624 2538 3 867
0.3391086400	3 423 3
0.3390891618	1023 760 3 4
0.3390518438	1279 199 430 3 36 9 3 303 3 4
0.3389256173	867 114 1017 26765 2650 3 136 157 281 774 1238 9 143
0.3388767038	5898 3 765 48 3 53 25 3 867 114 1017 26765 2650
0.3388606430	27200 1447 30 639 27201 346 3 436 88 3 36 3 514 158 9 3 1491 9 23 3
0.3387937689	867 114 1017 26765 2650 3 136 157 281 774 1238
0.3386293766	3 21 1072 155 156 3 136
0.3385291848	29470 3 53 37 3 39 3 50
0.3383731687	3 517 37
0.3382135102	3 271 3 295 19 3 358 3 295 1403 85 3 45 3 68 88 26 3 12 3
0.3380441400	199 430 3 36 9 3 303 3 4 3 21 3 16
0.3379219633	3 36 9 3 303 3 4 3 21
0.3378537283	16 3 771
0.3375585295	38 1557 3 136 3 36 760 350 3 21 19 95 788 756 26 6569 11000
0.3375086856	3 20 19 3
0.3374137996	3 136 3 36 760 1014 770 3 21 908 3 4758 4199 3 280 25 995 6521 3 271
0.3374137996	136 3 36 760 1014 770 3 21 908 3 4758 4199 3 280 25 995 6521 3 271 3
0.3374019623	50 25 3 303
0.3373009024	13225 350 2912 51 3 36 3 280 48 32734 2563 23 778 779
0.3371556427	26753 3 21 114 3691 923 30 26754 74 3 3223
0.3371530473	3 109 3 517
0.3371166919	3 885 37
0.3371159863	840 2570 33 3 4 3 539 312 3 229
0.3370878925	3 53 37 3 39 3 50
0.3367975472	3232 82 3 21
0.3365145263	11000 25 3 4 159 3 303 762 3 867 25 23 785 788 26 2458 457 3066
0.3364118658	3 12 3 249 1555
0.3361898364	37 9 3 303 3 4 3 21 142 1168 114 3 4 4199 3 280 3 280 25 995
0.3361346013	21 3 4 3 109 84 27200 1447 30 639 27201 346 3 436 88 3 36 3 514 158
0.3361264944	1944 25 3 436
0.3360094922	785 3 303 762 157 9 3 765 9 23 3 303 788
0.3359296863	852 9 3 280
0.3359288255	3 50 19 3 50
0.3358154522	159 3 303 762 3 867 25 23 785 788 26 2458 457
0.3356758135	21 38 1557 3 136 3 36 760 350 3 21 19 95 788 756 26 6569 11000 25 3
0.3356748980	3691 923 30 26754 74 3 3223
0.3354907850	3 98 3 98
0.3353183842	21 19 3 21
0.3352171709	5877 25 26 3 12 3 3629
0.3351877564	765 48 3 53 25 3 867 114 1017 26765 2650 3 136 157 281 774 1238 9 143 3
0.3351623646	3223 795 2325 661 3 514 114 1490 923 8063
